Week_Ending,Account_ID,Account_Type,Asset_Class,Industry_Sector,Ticker,Holding_Name,Market_Value,Weekly_Return_USD,Weekly_Return_Pct,Actual_Performance,Predicted_Performance,Predicted_Probability
2025-08-12,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,27841.54,913.27,0.0339,1,1,0.6877
2025-08-12,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19751.88,74.84,0.0038,1,1,0.7667
2025-08-12,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17179.48,-56.08,-0.0033,0,0,0.4914
2025-08-19,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,13830.08,-294.93,-0.0209,0,0,0.0
2025-08-19,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5838.33,-341.79,-0.0553,0,0,0.2751
2025-08-19,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11109.45,4.45,0.0004,1,1,0.8533
2025-08-19,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,22641.03,843.44,0.0387,1,1,0.5861
2025-08-19,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,28268.86,-564.75,-0.0196,0,0,0.1698
2025-08-19,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23255.18,45.76,0.002,1,1,0.7325
2025-08-19,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16100.92,-104.75,-0.0065,0,0,0.2581
2025-08-19,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,20191.46,-77.44,-0.0038,0,0,0.2915
2025-08-19,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,20635.12,883.7,0.0447,1,1,0.5804
2025-08-19,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6954.02,-5.99,-0.0009,0,0,0.2147
2025-08-19,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16765.69,-6.49,-0.0004,0,0,0.149
2025-08-19,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,26675.72,-281.01,-0.0104,0,0,0.1681
2025-08-19,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,27584.79,1074.8,0.0405,1,1,0.6722
2025-08-19,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,14022.16,-1171.13,-0.0771,0,1,0.5249
2025-08-19,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18320.73,-2.31,-0.0001,0,0,0.1729
2025-08-19,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,25595.57,753.74,0.0303,1,1,0.9348
2025-08-19,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,13946.05,40.87,0.0029,1,1,0.6301
2025-08-19,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,27326.83,-514.71,-0.0185,0,0,0.3502
2025-08-19,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19533.22,-218.66,-0.0111,0,0,0.1703
2025-08-19,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17283.17,103.69,0.006,1,1,0.8047
2025-08-26,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14641.86,811.78,0.0587,1,1,0.6936
2025-08-26,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5871.02,32.69,0.0056,1,1,0.6739
2025-08-26,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11054.33,-55.12,-0.005,0,0,0.0898
2025-08-26,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,23407.58,766.56,0.0339,1,1,0.6068
2025-08-26,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,28391.25,122.4,0.0043,1,1,0.7706
2025-08-26,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23289.37,34.18,0.0015,1,1,0.5721
2025-08-26,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",15989.26,-111.66,-0.0069,0,0,0.3243
2025-08-26,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,20210.9,19.45,0.001,1,1,0.9678
2025-08-26,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22328.98,1693.86,0.0821,1,1,0.8239
2025-08-26,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6954.9,0.88,0.0001,1,1,0.8762
2025-08-26,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16768.28,2.6,0.0002,1,1,0.7546
2025-08-26,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,26463.15,-212.56,-0.008,0,0,0.2353
2025-08-26,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,26630.94,-953.86,-0.0346,0,0,0.3411
2025-08-26,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,14609.36,587.2,0.0419,1,1,0.9372
2025-08-26,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18325.36,4.63,0.0003,1,1,0.8525
2025-08-26,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,26121.86,526.28,0.0206,1,1,0.7682
2025-08-26,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14034.16,88.11,0.0063,1,1,0.8878
2025-08-26,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,26974.46,-352.37,-0.0129,0,0,0.0832
2025-08-26,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19535.98,2.76,0.0001,1,1,0.5993
2025-08-26,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17240.58,-42.59,-0.0025,0,0,0.207
2025-09-02,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,15306.3,664.43,0.0454,1,1,0.9785
2025-09-02,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5001.89,-869.13,-0.148,0,0,0.0
2025-09-02,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11141.03,86.7,0.0078,1,1,0.887
2025-09-02,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,22972.2,-435.39,-0.0186,0,0,0.0423
2025-09-02,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,29688.8,1297.55,0.0457,1,1,0.7373
2025-09-02,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23397.48,108.12,0.0046,1,1,0.7041
2025-09-02,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",15865.46,-123.8,-0.0077,0,0,0.2392
2025-09-02,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,20008.45,-202.46,-0.01,0,0,0.2896
2025-09-02,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22283.06,-45.92,-0.0021,0,0,0.3627
2025-09-02,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6956.68,1.78,0.0003,1,1,0.8334
2025-09-02,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16769.11,0.83,0.0,1,1,0.8452
2025-09-02,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,25954.62,-508.54,-0.0192,0,0,0.0844
2025-09-02,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,26264.82,-366.12,-0.0137,0,0,0.3589
2025-09-02,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,15014.84,405.48,0.0278,1,1,0.9261
2025-09-02,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18338.08,12.73,0.0007,1,1,0.8999
2025-09-02,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,27593.76,1471.9,0.0563,1,1,0.8982
2025-09-02,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14025.7,-8.45,-0.0006,0,0,0.3345
2025-09-02,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,26510.88,-463.58,-0.0172,0,0,0.1728
2025-09-02,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19444.8,-91.18,-0.0047,0,0,0.0
2025-09-02,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17269.47,28.89,0.0017,1,1,0.7541
2025-09-09,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,15083.33,-222.97,-0.0146,0,0,0.0696
2025-09-09,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5066.0,64.11,0.0128,1,1,0.7868
2025-09-09,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11230.42,89.39,0.008,1,1,0.8108
2025-09-09,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,23437.98,465.78,0.0203,1,1,0.7955
2025-09-09,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,30813.26,1124.46,0.0379,1,1,0.8159
2025-09-09,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23403.21,5.73,0.0002,1,1,0.6606
2025-09-09,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",15806.28,-59.18,-0.0037,0,0,0.3908
2025-09-09,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,20022.04,13.59,0.0007,1,1,0.8873
2025-09-09,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22161.84,-121.22,-0.0054,0,0,0.3642
2025-09-09,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6951.87,-4.8,-0.0007,0,0,0.3846
2025-09-09,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16778.71,9.6,0.0006,1,1,0.8108
2025-09-09,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,26031.49,76.87,0.003,1,1,0.6506
2025-09-09,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,26834.44,569.62,0.0217,1,1,0.9714
2025-09-09,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,15472.93,458.09,0.0305,1,1,0.7176
2025-09-09,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18345.92,7.84,0.0004,1,1,0.9633
2025-09-09,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,28783.52,1189.77,0.0431,1,1,0.7904
2025-09-09,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14010.94,-14.77,-0.0011,0,0,0.2972
2025-09-09,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,25554.96,-955.92,-0.0361,0,0,0.3712
2025-09-09,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19554.65,109.86,0.0056,1,1,0.865
2025-09-09,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17295.7,26.23,0.0015,1,1,0.6887
2025-09-16,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14949.12,-134.21,-0.0089,0,0,0.0817
2025-09-16,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5122.21,56.21,0.0111,1,1,0.8677
2025-09-16,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11222.57,-7.85,-0.0007,0,0,0.1886
2025-09-16,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,22844.51,-593.47,-0.0253,0,0,0.2096
2025-09-16,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,31802.46,989.19,0.0321,1,1,0.7435
2025-09-16,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23370.74,-32.47,-0.0014,0,0,0.289
2025-09-16,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16655.37,849.09,0.0537,1,1,0.8076
2025-09-16,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19867.09,-154.96,-0.0077,0,0,0.0639
2025-09-16,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,21843.2,-318.64,-0.0144,0,0,0.0755
2025-09-16,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6949.25,-2.62,-0.0004,0,0,0.2143
2025-09-16,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16783.03,4.31,0.0003,1,1,0.6637
2025-09-16,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,26067.07,35.58,0.0014,1,1,0.7782
2025-09-16,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,27942.06,1107.62,0.0413,1,1,0.6764
2025-09-16,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,15958.99,486.07,0.0314,1,1,0.6362
2025-09-16,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18348.38,2.46,0.0001,1,1,0.8672
2025-09-16,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,30853.34,2069.82,0.0719,1,1,0.9459
2025-09-16,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,13956.96,-53.98,-0.0039,0,0,0.1831
2025-09-16,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,25507.56,-47.4,-0.0019,0,0,0.2034
2025-09-16,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19596.95,42.29,0.0022,1,1,0.7406
2025-09-16,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17337.35,41.65,0.0024,1,1,0.8146
2025-09-23,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14854.99,-94.13,-0.0063,0,0,0.2826
2025-09-23,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5492.56,370.35,0.0723,1,1,0.7898
2025-09-23,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11294.74,72.17,0.0064,1,1,0.753
2025-09-23,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,23672.4,827.89,0.0362,1,1,0.7329
2025-09-23,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,32777.98,975.52,0.0307,1,1,0.882
2025-09-23,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23517.43,146.69,0.0063,1,1,1.0
2025-09-23,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",15914.66,-740.7,-0.0445,0,0,0.337
2025-09-23,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19839.52,-27.57,-0.0014,0,0,0.0641
2025-09-23,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22729.7,886.51,0.0406,1,1,0.9145
2025-09-23,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6953.94,4.69,0.0007,1,1,0.8455
2025-09-23,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16760.8,-22.22,-0.0013,0,0,0.1057
2025-09-23,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,25525.66,-541.41,-0.0208,0,0,0.1954
2025-09-23,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,29045.49,1103.43,0.0395,1,1,0.9863
2025-09-23,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,16614.83,655.84,0.0411,1,1,0.7583
2025-09-23,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18354.32,5.94,0.0003,1,1,0.5284
2025-09-23,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,33364.52,2511.17,0.0814,1,1,0.631
2025-09-23,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14019.59,62.63,0.0045,1,1,0.7288
2025-09-23,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,24215.99,-1291.58,-0.0506,0,0,0.1483
2025-09-23,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19582.92,-14.03,-0.0007,0,0,0.237
2025-09-23,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17461.76,124.41,0.0072,1,1,0.8601
2025-09-30,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,15382.3,527.31,0.0355,1,1,0.7764
2025-09-30,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5781.32,288.76,0.0526,1,1,0.7811
2025-09-30,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11347.79,53.05,0.0047,1,1,0.7835
2025-09-30,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,23098.74,-573.66,-0.0242,0,0,0.1411
2025-09-30,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,32746.37,-31.61,-0.001,0,0,0.187
2025-09-30,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23561.12,43.69,0.0019,1,1,0.8541
2025-09-30,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16362.34,447.67,0.0281,1,1,0.8108
2025-09-30,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19776.26,-63.26,-0.0032,0,0,0.1419
2025-09-30,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,21995.36,-734.34,-0.0323,0,0,0.0484
2025-09-30,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6956.44,2.5,0.0004,1,1,0.9498
2025-09-30,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16749.24,-11.56,-0.0007,0,0,0.3168
2025-09-30,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,25624.9,99.25,0.0039,1,1,0.7899
2025-09-30,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,30282.91,1237.43,0.0426,1,1,0.9015
2025-09-30,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,16503.65,-111.18,-0.0067,0,1,0.6088
2025-09-30,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18356.25,1.93,0.0001,1,1,0.7908
2025-09-30,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,35565.35,2200.83,0.066,1,1,0.8186
2025-09-30,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,13927.65,-91.94,-0.0066,0,0,0.2701
2025-09-30,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,22955.76,-1260.23,-0.052,0,0,0.2672
2025-09-30,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19686.87,103.95,0.0053,1,1,0.9861
2025-09-30,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17484.75,23.0,0.0013,1,1,0.8265
2025-10-07,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,15151.14,-231.17,-0.015,0,0,0.1526
2025-10-07,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5558.07,-223.25,-0.0386,0,1,0.5784
2025-10-07,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11411.87,64.08,0.0056,1,1,0.9951
2025-10-07,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,22931.36,-167.38,-0.0072,0,0,0.2101
2025-10-07,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,32285.13,-461.23,-0.0141,0,0,0.1089
2025-10-07,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23604.39,43.26,0.0018,1,1,0.6659
2025-10-07,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16069.87,-292.46,-0.0179,0,0,0.1499
2025-10-07,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19702.13,-74.12,-0.0037,0,0,0.4778
2025-10-07,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,21389.97,-605.39,-0.0275,0,0,0.3229
2025-10-07,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6954.72,-1.72,-0.0002,0,0,0.3005
2025-10-07,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16740.35,-8.89,-0.0005,0,0,0.0701
2025-10-07,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,26322.18,697.27,0.0272,1,1,0.8156
2025-10-07,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,29671.63,-611.29,-0.0202,0,0,0.0
2025-10-07,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,18098.88,1595.23,0.0967,1,1,0.688
2025-10-07,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18357.77,1.52,0.0001,1,1,0.8511
2025-10-07,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,36419.38,854.03,0.024,1,1,0.5385
2025-10-07,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,13987.26,59.61,0.0043,1,1,0.7934
2025-10-07,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,22733.88,-221.88,-0.0097,0,0,0.157
2025-10-07,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19758.96,72.09,0.0037,1,1,0.6968
2025-10-07,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17464.5,-20.26,-0.0012,0,0,0.448
2025-10-14,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14248.86,-902.28,-0.0596,0,0,0.3939
2025-10-14,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5307.95,-250.12,-0.045,0,0,0.1964
2025-10-14,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11411.6,-0.26,-0.0,0,0,0.0244
2025-10-14,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,21625.55,-1305.81,-0.0569,0,0,0.336
2025-10-14,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,31622.29,-662.85,-0.0205,0,0,0.2441
2025-10-14,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23774.12,169.74,0.0072,1,1,0.9313
2025-10-14,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16154.16,84.29,0.0052,1,1,0.7727
2025-10-14,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19785.0,82.86,0.0042,1,1,0.9695
2025-10-14,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22105.55,715.58,0.0335,1,1,0.5977
2025-10-14,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6950.37,-4.34,-0.0006,0,0,0.0863
2025-10-14,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16745.0,4.65,0.0003,1,1,1.0
2025-10-14,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,24964.5,-1357.68,-0.0516,0,0,0.1866
2025-10-14,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,32881.27,3209.64,0.1082,1,1,0.6221
2025-10-14,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,17043.55,-1055.33,-0.0583,0,0,0.1178
2025-10-14,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18346.51,-11.25,-0.0006,0,0,0.1418
2025-10-14,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,36540.84,121.45,0.0033,1,1,0.6929
2025-10-14,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14012.47,25.21,0.0018,1,1,0.6563
2025-10-14,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,22471.41,-262.47,-0.0115,0,0,0.142
2025-10-14,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19880.91,121.95,0.0062,1,1,0.8188
2025-10-14,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17491.49,26.99,0.0015,1,1,0.6829
2025-10-21,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14256.28,7.42,0.0005,1,1,0.7773
2025-10-21,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5670.46,362.52,0.0683,1,1,0.8351
2025-10-21,IRA-1995,Retirement,Fixed Income,N/A,OTGK,"Burke, Gray and Berry",11400.35,-11.25,-0.001,0,0,0.2391
2025-10-21,CRY-6789,Crypto Wallet,Alternative,N/A,TBX,SortCoin,21752.58,127.03,0.0059,1,1,0.8892
2025-10-21,CRY-6789,Crypto Wallet,Alternative,N/A,DZI,BeautifulCoin,32793.61,1171.32,0.037,1,1,0.9397
2025-10-21,BRK-5234,Taxable,Fixed Income,N/A,TTPY,Shaw Ltd,23701.72,-72.41,-0.003,0,0,0.314
2025-10-21,IRA-1995,Retirement,Equity,Consumer Staples,VREI,"Rich, Schroeder and Horne",16424.79,270.63,0.0168,1,1,0.8222
2025-10-21,BRK-5234,Taxable,Fixed Income,N/A,NODD,Miller and Sons,19677.85,-107.15,-0.0054,0,0,0.1356
2025-10-21,CRY-6789,Crypto Wallet,Alternative,N/A,CCF,ButCoin,22294.89,189.34,0.0086,1,1,0.7107
2025-10-21,BRK-5234,Taxable,Cash,N/A,ZRKB,"Bradshaw, Dalton and Jennings",6945.75,-4.62,-0.0007,0,0,0.0597
2025-10-21,BRK-5234,Taxable,Cash,N/A,LYMP,Ritter and Sons,16747.09,2.09,0.0001,1,1,0.6455
2025-10-21,IRA-1995,Retirement,Equity,Industrials,JAXI,Rodriguez-Jones,25066.39,101.89,0.0041,1,1,0.5985
2025-10-21,CRY-6789,Crypto Wallet,Alternative,Real Estate,SIL,SkinCoin,30354.04,-2527.23,-0.0769,0,0,0.3337
2025-10-21,CRY-6789,Crypto Wallet,Alternative,Technology,JOU,DemocraticCoin,16836.21,-207.34,-0.0122,0,0,0.1201
2025-10-21,BRK-5234,Taxable,Cash,N/A,FWFN,Schultz LLC,18341.73,-4.78,-0.0003,0,0,0.1557
2025-10-21,BRK-5234,Taxable,Alternative,Real Estate,VULY,Jones LLC,34601.4,-1939.43,-0.0531,0,1,0.5328
2025-10-21,BRK-5234,Taxable,Fixed Income,N/A,DITR,Moore-Rodriguez,14009.94,-2.53,-0.0002,0,0,0.2987
2025-10-21,IRA-1995,Retirement,Equity,Real Estate,TUQG,Johnson Ltd,22495.85,24.44,0.0011,1,1,0.8353
2025-10-21,BRK-5234,Taxable,Fixed Income,N/A,VFDN,Wilson Group,19852.47,-28.44,-0.0014,0,0,0.363
2025-10-21,IRA-1995,Retirement,Fixed Income,N/A,AIMG,Martinez-Khan,17559.62,68.13,0.0039,1,1,0.7888
2025-10-28,IRA-1995,Retirement,Equity,Real Estate,XRTT,Rangel-Lopez,14434.01,177.73,0.0125,1,1,0.7527
2025-10-28,CRY-6789,Crypto Wallet,Alternative,Technology,XRG,RichCoin,5295.32,-375.14,-0.0662,0,0,0.1212
